0.000000 0.000000 -0.000000 -0.000000
0.001000 -0.046302 -0.000522 -0.000000
0.002000 -0.082432 -0.001034 -0.000000
0.003000 -0.106097 -0.001492 -0.000000
0.004000 -0.122971 -0.001930 -0.000000
0.005000 -0.146721 -0.002484 -0.000000
0.006000 -0.153594 -0.002921 -0.000020
0.007000 -0.163416 -0.003406 -0.000040
0.008000 -0.188736 -0.004085 -0.000060
0.009000 -0.194110 -0.004594 -0.000080
0.010000 -0.188101 -0.005004 -0.000121
0.011000 -0.177160 -0.005342 -0.000161
0.012000 -0.186955 -0.005883 -0.000201
0.013000 -0.173782 -0.006180 -0.000241
0.014000 -0.209116 -0.006992 -0.000281
0.015000 -0.214579 -0.007560 -0.000342
0.016000 -0.221608 -0.008138 -0.000382
0.017000 -0.241223 -0.008889 -0.000442
0.018000 -0.190311 -0.008885 -0.000503
0.019000 -0.161025 -0.009006 -0.000563
0.020000 -0.152289 -0.009282 -0.000623
0.021000 -0.216279 -0.010350 -0.000684
0.022000 -0.246486 -0.011156 -0.000724
0.023000 -0.182474 -0.010991 -0.000784
0.024000 -0.239164 -0.012042 -0.000844
0.025000 -0.213168 -0.012297 -0.000925
0.026000 -0.270101 -0.013409 -0.000985
0.027000 -0.261044 -0.013918 -0.001066
0.028000 -0.171767 -0.013482 -0.001126
0.029000 -0.155074 -0.013678 -0.001206
0.030000 -0.165184 -0.014142 -0.001307
0.031000 -0.241670 -0.015352 -0.001387
0.032000 -0.279938 -0.016300 -0.001468
0.033000 -0.242298 -0.016484 -0.001548
0.034000 -0.252101 -0.017139 -0.001649
0.035000 -0.228238 -0.017466 -0.001789
0.036000 -0.227549 -0.017956 -0.001890
0.037000 -0.149015 -0.017559 -0.001991
0.038000 -0.292282 -0.019481 -0.002091
0.039000 -0.263851 -0.019797 -0.002212
0.040000 -0.118564 -0.018763 -0.002352
0.041000 -0.152809 -0.019419 -0.002493
0.042000 -0.271905 -0.021087 -0.002634
0.043000 -0.136999 -0.020140 -0.002755
0.044000 -0.152726 -0.020598 -0.002875
0.045000 -0.163307 -0.021056 -0.003036
0.046000 -0.152428 -0.021294 -0.003197
0.047000 -0.283865 -0.023091 -0.003338
0.048000 -0.335138 -0.024257 -0.003458
0.049000 -0.272238 -0.024283 -0.003599
0.050000 -0.176059 -0.023814 -0.003760
0.051000 -0.136403 -0.023792 -0.003961
0.052000 -0.172038 -0.024494 -0.004142
0.053000 -0.183274 -0.024953 -0.004283
