0.000000 -0.000000 -0.020106
0.001000 -0.001166 0.000000
0.002000 -0.002302 0.000000
0.003000 -0.003481 0.000000
0.004000 -0.004542 0.000000
0.005000 -0.005772 0.000000
0.006000 -0.006864 0.000000
0.007000 -0.007970 0.000000
0.008000 -0.009065 0.000000
0.009000 -0.010237 0.000000
0.010000 -0.011417 0.000000
0.011000 -0.012393 0.000000
0.012000 -0.013862 0.000000
0.013000 -0.015010 0.000000
0.014000 -0.016224 -0.020106
0.015000 -0.017302 0.000000
0.016000 -0.018833 0.000000
0.017000 -0.019918 0.000000
0.018000 -0.021428 0.000000
0.019000 -0.022699 0.000000
0.020000 -0.023591 0.000000
0.021000 -0.025063 0.000000
0.022000 -0.026562 0.000000
0.023000 -0.027423 0.000000
0.024000 -0.028601 0.000000
0.025000 -0.029657 0.000000
0.026000 -0.030953 0.000000
0.027000 -0.032778 0.000000
0.028000 -0.033840 -0.020106
0.029000 -0.035171 0.000000
0.030000 -0.036654 0.000000
0.031000 -0.038156 0.000000
0.032000 -0.038598 0.000000
0.033000 -0.040418 0.000000
0.034000 -0.041949 -0.020106
0.035000 -0.043329 0.000000
0.036000 -0.044027 0.000000
0.037000 -0.044873 0.000000
0.038000 -0.046245 0.000000
0.039000 -0.047251 0.000000
0.040000 -0.047864 0.000000
0.041000 -0.050017 0.000000
0.042000 -0.051212 0.000000
0.043000 -0.052200 0.000000
0.044000 -0.053597 0.000000
0.045000 -0.055433 -0.020106
0.046000 -0.056198 0.000000
0.047000 -0.057839 0.000000
0.048000 -0.060871 0.000000
0.049000 -0.061642 0.000000
0.050000 -0.062868 0.000000
0.051000 -0.064822 0.000000
0.052000 -0.065318 -0.020106
0.053000 -0.066793 0.000000
0.054000 -0.068533 0.000000
0.055000 -0.068984 0.000000
0.056000 -0.069938 0.000000
0.057000 -0.071422 0.000000
0.058000 -0.072914 0.000000
0.059000 -0.074694 0.000000
0.060000 -0.076491 -0.020106
0.061000 -0.078016 0.000000
0.062000 -0.078375 0.000000
0.063000 -0.080494 0.000000
0.064000 -0.082943 0.000000
0.065000 -0.083582 0.000000
0.066000 -0.084826 0.000000
0.067000 -0.086385 0.000000
0.068000 -0.086347 -0.020106
0.069000 -0.087574 0.000000
0.070000 -0.088139 0.000000
0.071000 -0.090693 0.000000
0.072000 -0.091585 0.000000
0.073000 -0.093155 -0.020106
0.074000 -0.094385 0.000000
0.075000 -0.095260 0.000000
0.076000 -0.097197 0.000000
0.077000 -0.100961 0.000000
0.078000 -0.103320 -0.020106
0.079000 -0.103481 0.000000
0.080000 -0.105114 0.000000
0.081000 -0.107516 0.000000
0.082000 -0.108020 0.000000
0.083000 -0.109673 0.000000
0.084000 -0.109759 -0.020106
0.085000 -0.111011 0.000000
0.086000 -0.111055 0.000000
0.087000 -0.112291 0.000000
0.088000 -0.116816 0.000000
0.089000 -0.117254 -0.020106
0.090000 -0.119773 0.000000
0.091000 -0.121894 0.000000
0.092000 -0.121885 0.000000
0.093000 -0.123583 0.000000
0.094000 -0.125727 0.000000
0.095000 -0.126117 0.000000
0.096000 -0.126935 -0.020106
0.097000 -0.126388 0.000000
0.098000 -0.128540 0.000000
0.099000 -0.128867 0.000000
0.100000 -0.130570 -0.020106
0.101000 -0.132280 0.000000
0.102000 -0.132103 0.000000
0.103000 -0.135722 0.000000
0.104000 -0.137455 0.000000
0.105000 -0.141142 0.000000
0.106000 -0.141925 -0.020106
0.107000 -0.143194 0.000000
0.108000 -0.145961 0.000000
0.109000 -0.146736 0.000000
0.110000 -0.148009 -0.020106
0.111000 -0.148255 0.000000
0.112000 -0.151070 0.000000
0.113000 -0.152866 -0.020106
0.114000 -0.152564 0.000000
0.115000 -0.153297 0.000000
0.116000 -0.154019 0.000000
0.117000 -0.155810 -0.020106
0.118000 -0.157065 0.000000
0.119000 -0.159414 0.000000
0.120000 -0.161779 0.000000
0.121000 -0.161378 0.000000
0.122000 -0.163753 0.000000
0.123000 -0.164450 -0.020106
0.124000 -0.167983 0.000000
0.125000 -0.169829 0.000000
0.126000 -0.171104 0.000000
0.127000 -0.171212 -0.020106
0.128000 -0.173649 0.000000
0.129000 -0.176693 0.000000
0.130000 -0.175595 -0.020106
0.131000 -0.177459 0.000000
0.132000 -0.178726 -0.020106
0.133000 -0.179992 0.000000
0.134000 -0.182481 0.000000
0.135000 -0.180670 -0.020106
0.136000 -0.184403 0.000000
0.137000 -0.188794 0.000000
0.138000 -0.186303 -0.020106
0.139000 -0.187561 0.000000
0.140000 -0.190732 0.000000
0.141000 -0.190716 0.000000
0.142000 -0.191329 -0.020106
0.143000 -0.194534 0.000000
0.144000 -0.196453 0.000000
0.145000 -0.197062 -0.020106
0.146000 -0.198988 0.000000
0.147000 -0.198918 0.000000
0.148000 -0.202189 -0.020106
0.149000 -0.202780 0.000000
0.150000 -0.201321 -0.020106
0.151000 -0.202564 0.000000
0.152000 -0.205183 0.000000
0.153000 -0.208511 -0.020106
0.154000 -0.208377 0.000000
0.155000 -0.207525 -0.020106
0.156000 -0.212994 0.000000
0.157000 -0.217802 0.000000
0.158000 -0.216942 -0.020106
0.159000 -0.219644 0.000000
0.160000 -0.222362 -0.020106
0.161000 -0.221464 0.000000
0.162000 -0.222732 -0.020106
0.163000 -0.225466 0.000000
0.164000 -0.224524 -0.020106
0.165000 -0.227268 -0.020106
0.166000 -0.229281 -0.020106
0.167000 -0.227546 -0.020106
0.168000 -0.225777 0.000000
0.169000 -0.227011 -0.020106
0.170000 -0.229770 -0.020106
0.171000 -0.230242 -0.020106
0.172000 -0.233791 -0.020106
0.173000 -0.233484 -0.020106
0.174000 -0.235500 -0.020106
0.175000 -0.238306 -0.020106
0.176000 -0.240339 -0.020106
0.177000 -0.240004 -0.020106
0.178000 -0.244427 -0.020106
0.179000 -0.246481 -0.040212
0.180000 -0.243716 -0.040212
0.181000 -0.246568 -0.040212
0.182000 -0.250248 -0.040212
0.183000 -0.249868 -0.040212
0.184000 -0.249470 -0.060319
0.185000 -0.250705 -0.060319
0.186000 -0.250280 -0.060319
0.187000 -0.258166 -0.080425
0.188000 -0.257747 -0.080425
0.189000 -0.260675 -0.080425
0.190000 -0.264462 -0.120637
0.191000 -0.263178 -0.080425
0.192000 -0.266134 -0.120637
0.193000 -0.264820 -0.120637
0.194000 -0.266063 -0.140743
0.195000 -0.269035 -0.140743
0.196000 -0.268546 -0.160850
0.197000 -0.267166 -0.160850
0.198000 -0.263130 -0.160850
0.199000 -0.268737 -0.201062
0.200000 -0.269957 -0.201062
0.201000 -0.269397 -0.201062
