0.000000 0.000000 -0.000000 -0.000000
0.001000 -0.030063 -0.001503 -0.000000
0.002000 -0.053202 -0.002966 -0.000020
0.003000 -0.074833 -0.004563 -0.000020
0.004000 -0.090695 -0.006082 -0.000020
0.005000 -0.100636 -0.007452 -0.000020
0.006000 -0.114867 -0.009142 -0.000040
0.007000 -0.121887 -0.010593 -0.000060
0.008000 -0.127464 -0.012022 -0.000080
0.009000 -0.128946 -0.013299 -0.000121
0.010000 -0.134458 -0.014770 -0.000161
0.011000 -0.146866 -0.016613 -0.000201
0.012000 -0.150954 -0.018114 -0.000221
0.013000 -0.156783 -0.019740 -0.000261
0.014000 -0.159665 -0.021247 -0.000302
0.015000 -0.152716 -0.022245 -0.000322
0.016000 -0.155166 -0.023639 -0.000362
0.017000 -0.162899 -0.025268 -0.000382
0.018000 -0.170049 -0.026915 -0.000402
0.019000 -0.177078 -0.028580 -0.000402
0.020000 -0.173555 -0.029779 -0.000422
0.021000 -0.168991 -0.030847 -0.000422
0.022000 -0.171489 -0.032193 -0.000422
0.023000 -0.189441 -0.034306 -0.000422
0.024000 -0.182063 -0.035317 -0.000442
0.025000 -0.202626 -0.037614 -0.000442
0.026000 -0.198661 -0.038848 -0.000442
0.027000 -0.205461 -0.040582 -0.000462
0.028000 -0.198879 -0.041660 -0.000462
0.029000 -0.195896 -0.042847 -0.000483
0.030000 -0.182187 -0.043437 -0.000503
0.031000 -0.212256 -0.046055 -0.000523
0.032000 -0.223374 -0.047978 -0.000543
0.033000 -0.217350 -0.049136 -0.000563
0.034000 -0.228872 -0.051089 -0.000583
0.035000 -0.199097 -0.051054 -0.000603
0.036000 -0.214809 -0.053005 -0.000643
0.037000 -0.218664 -0.054450 -0.000664
0.038000 -0.211247 -0.055348 -0.000684
0.039000 -0.223423 -0.057150 -0.000724
0.040000 -0.246120 -0.059543 -0.000744
0.041000 -0.245826 -0.061002 -0.000784
0.042000 -0.209781 -0.060651 -0.000824
0.043000 -0.232912 -0.062886 -0.000865
0.044000 -0.257850 -0.065368 -0.000885
0.045000 -0.257397 -0.066820 -0.000925
0.046000 -0.234985 -0.067174 -0.000985
0.047000 -0.225847 -0.067927 -0.001025
0.048000 -0.259427 -0.070711 -0.001086
0.049000 -0.269638 -0.072616 -0.001146
0.050000 -0.263796 -0.073823 -0.001226
0.051000 -0.235053 -0.073805 -0.001307
0.052000 -0.255816 -0.075957 -0.001387
0.053000 -0.289084 -0.078892 -0.001468
0.054000 -0.245582 -0.078287 -0.001548
0.055000 -0.265789 -0.080481 -0.001669
0.056000 -0.284014 -0.082702 -0.001769
0.057000 -0.272613 -0.083596 -0.001870
0.058000 -0.257061 -0.084195 -0.002011
0.059000 -0.244544 -0.084765 -0.002151
0.060000 -0.279986 -0.087581 -0.002292
0.061000 -0.298597 -0.089863 -0.002433
0.062000 -0.284600 -0.090704 -0.002594
0.063000 -0.267271 -0.091227 -0.002755
0.064000 -0.276754 -0.092932 -0.002956
0.065000 -0.286070 -0.094645 -0.003116
0.066000 -0.274660 -0.095429 -0.003318
0.067000 -0.278087 -0.096827 -0.003519
0.068000 -0.307093 -0.099508 -0.003720
0.069000 -0.298770 -0.100596 -0.003941
0.070000 -0.258650 -0.100023 -0.004182
0.071000 -0.259093 -0.101067 -0.004423
0.072000 -0.320712 -0.105153 -0.004685
0.073000 -0.337655 -0.107592 -0.004966
0.074000 -0.317364 -0.108316 -0.005228
0.075000 -0.307585 -0.109373 -0.005509
0.076000 -0.292677 -0.110062 -0.005811
0.077000 -0.251906 -0.109284 -0.006112
0.078000 -0.320572 -0.113579 -0.006434
0.079000 -0.251829 -0.111641 -0.006776
0.080000 -0.329438 -0.116377 -0.007118
0.081000 -0.296050 -0.116254 -0.007459
0.082000 -0.336789 -0.119553 -0.007821
0.083000 -0.254681 -0.117062 -0.008183
0.084000 -0.296635 -0.119988 -0.008545
0.085000 -0.299770 -0.121356 -0.008947
0.086000 -0.278528 -0.121516 -0.009329
0.087000 -0.309478 -0.124089 -0.009731
0.088000 -0.326943 -0.126276 -0.010154
0.089000 -0.283687 -0.125570 -0.010556
0.090000 -0.331215 -0.129019 -0.010998
0.091000 -0.363237 -0.132087 -0.011420
0.092000 -0.320370 -0.131756 -0.011883
0.093000 -0.354477 -0.134858 -0.012345
0.094000 -0.295633 -0.133612 -0.012828
0.095000 -0.362138 -0.138065 -0.013310
0.096000 -0.310473 -0.137215 -0.013813
0.097000 -0.303289 -0.138124 -0.014336
0.098000 -0.352407 -0.141759 -0.014879
0.099000 -0.338249 -0.142675 -0.015421
0.100000 -0.288944 -0.141722 -0.015984
0.101000 -0.248223 -0.140723 -0.016568
0.102000 -0.347281 -0.146308 -0.017171
0.103000 -0.334041 -0.147192 -0.017774
0.104000 -0.361053 -0.149995 -0.018377
0.105000 -0.295839 -0.148442 -0.019000
0.106000 -0.300648 -0.149783 -0.019644
0.107000 -0.295521 -0.150626 -0.020287
0.108000 -0.320986 -0.152959 -0.020951
0.109000 -0.351859 -0.155812 -0.021634
0.110000 -0.387536 -0.159199 -0.022318
0.111000 -0.293617 -0.156463 -0.023022
0.112000 -0.298611 -0.157795 -0.023745
0.113000 -0.303407 -0.159126 -0.024489
0.114000 -0.286436 -0.159404 -0.025233
0.115000 -0.345896 -0.163375 -0.026017
0.116000 -0.395589 -0.167389 -0.026781
0.117000 -0.349306 -0.167132 -0.027586
0.118000 -0.310792 -0.166847 -0.028410
0.119000 -0.257958 -0.165440 -0.029234
0.120000 -0.335210 -0.170061 -0.030119
0.121000 -0.377137 -0.173620 -0.031004
0.122000 -0.355139 -0.174408 -0.031888
0.123000 -0.302293 -0.173491 -0.032813
0.124000 -0.361415 -0.177664 -0.033758
0.125000 -0.376056 -0.180156 -0.034723
0.126000 -0.283136 -0.177462 -0.035729
0.127000 -0.276713 -0.178201 -0.036734
0.128000 -0.306361 -0.180689 -0.037800
0.129000 -0.354493 -0.184376 -0.038865
0.130000 -0.322090 -0.184524 -0.039951
0.131000 -0.222853 -0.181056 -0.041057
0.132000 -0.321890 -0.186575 -0.042203
0.133000 -0.355538 -0.189721 -0.043349
0.134000 -0.259553 -0.186768 -0.044515
0.135000 -0.278652 -0.188686 -0.045701
0.136000 -0.344472 -0.193095 -0.046908
0.137000 -0.335956 -0.194420 -0.048114
0.138000 -0.277763 -0.193226 -0.049341
0.139000 -0.267367 -0.193898 -0.050607
0.140000 -0.323572 -0.197749 -0.051854
0.141000 -0.343361 -0.200348 -0.053141
0.142000 -0.281262 -0.199085 -0.054448
0.143000 -0.216791 -0.197136 -0.055775
0.144000 -0.373897 -0.205621 -0.057102
0.145000 -0.331320 -0.205630 -0.058469
0.146000 -0.241653 -0.202967 -0.059856
0.147000 -0.261522 -0.204926 -0.061264
0.148000 -0.291645 -0.207562 -0.062691
0.149000 -0.315712 -0.210215 -0.064139
0.150000 -0.293550 -0.210842 -0.065627
0.151000 -0.234142 -0.209407 -0.067114
0.152000 -0.240646 -0.210691 -0.068602
0.153000 -0.287109 -0.214052 -0.070130
0.154000 -0.241375 -0.213256 -0.071658
0.155000 -0.287390 -0.216639 -0.073187
0.156000 -0.325397 -0.220047 -0.074715
0.157000 -0.341989 -0.222768 -0.076243
0.158000 -0.255908 -0.220510 -0.077751
0.159000 -0.213230 -0.219644 -0.079299
0.160000 -0.208241 -0.220196 -0.080827
0.161000 -0.305528 -0.225821 -0.082375
0.162000 -0.283235 -0.226383 -0.083903
0.163000 -0.366778 -0.232076 -0.085431
0.164000 -0.273461 -0.229694 -0.086939
0.165000 -0.225738 -0.228754 -0.088467
0.166000 -0.276700 -0.232269 -0.090015
0.167000 -0.228721 -0.231301 -0.091564
0.168000 -0.203879 -0.231063 -0.093112
0.169000 -0.214015 -0.232326 -0.094660
0.170000 -0.314186 -0.238167 -0.096188
0.171000 -0.303799 -0.239452 -0.097716
0.172000 -0.171686 -0.234562 -0.099204
0.173000 -0.248789 -0.238914 -0.100732
