0.000000 0.008351 0.000000 -0.000020
0.001000 0.027316 0.000488 -0.000020
0.002000 0.043695 0.000985 -0.000020
0.003000 0.060254 0.001521 -0.000020
0.004000 0.071634 0.001969 -0.000020
0.005000 0.087510 0.002508 -0.000020
0.006000 0.095406 0.003067 -0.000000
0.007000 0.106290 0.003440 -0.000000
0.008000 0.116269 0.003968 0.000020
0.009000 0.130914 0.004550 0.000040
0.010000 0.147596 0.005150 0.000060
0.011000 0.138175 0.005181 0.000080
0.012000 0.167698 0.005941 0.000101
0.013000 0.187949 0.006559 0.000121
0.014000 0.193228 0.007060 0.000161
0.015000 0.179069 0.007051 0.000201
0.016000 0.221102 0.007905 0.000221
0.017000 0.254637 0.008889 0.000261
0.018000 0.227334 0.008623 0.000302
0.019000 0.244138 0.009098 0.000342
0.020000 0.284311 0.010055 0.000382
0.021000 0.275988 0.010248 0.000442
0.022000 0.311439 0.011050 0.000483
0.023000 0.315750 0.011435 0.000543
0.024000 0.339958 0.012158 0.000603
0.025000 0.354321 0.012658 0.000664
0.026000 0.352980 0.012782 0.000724
0.027000 0.388844 0.013788 0.000804
0.028000 0.394322 0.014156 0.000885
0.029000 0.382489 0.014236 0.000985
0.030000 0.419186 0.015152 0.001086
0.031000 0.420171 0.015501 0.001206
0.032000 0.404899 0.015531 0.001347
0.033000 0.458853 0.016801 0.001488
0.034000 0.442510 0.016812 0.001649
0.035000 0.466463 0.017634 0.001830
0.036000 0.407184 0.016748 0.002031
0.037000 0.497101 0.018800 0.002252
0.038000 0.515655 0.019481 0.002473
0.039000 0.434889 0.018303 0.002734
0.040000 0.492991 0.019529 0.002996
0.041000 0.543293 0.020988 0.003297
0.042000 0.476112 0.020083 0.003619
0.043000 0.535939 0.021373 0.003941
0.044000 0.577808 0.022490 0.004283
0.045000 0.557093 0.022775 0.004685
0.046000 0.524483 0.022391 0.005087
0.047000 0.563575 0.023315 0.005509
0.048000 0.590512 0.024257 0.005972
0.049000 0.549684 0.023583 0.006434
0.050000 0.575016 0.024290 0.006937
0.051000 0.625750 0.025735 0.007480
0.052000 0.559058 0.024742 0.008042
0.053000 0.669202 0.026969 0.008605
