0.000000 -0.000000 -0.000000
0.001000 -0.000107 0.000000
0.002000 -0.000293 0.000000
0.003000 -0.000351 0.000000
0.004000 -0.000468 0.000000
0.005000 -0.000682 0.000000
0.006000 -0.000555 0.000000
0.007000 -0.000988 0.000000
0.008000 -0.001128 0.000000
0.009000 -0.000962 0.000000
0.010000 -0.001215 0.000000
0.011000 -0.001282 0.000000
0.012000 -0.001281 0.000000
0.013000 -0.001451 0.000000
0.014000 -0.001222 0.000000
0.015000 -0.001890 0.000000
0.016000 -0.001240 0.000000
0.017000 -0.001399 0.000000
0.018000 -0.001307 0.000000
0.019000 -0.002114 0.000000
0.020000 -0.001354 0.000000
0.021000 -0.002334 0.000000
0.022000 -0.001912 0.000000
0.023000 -0.001887 0.000000
0.024000 -0.002432 0.000000
0.025000 -0.001447 0.000000
0.026000 -0.002757 0.000000
0.027000 -0.001821 0.000000
0.028000 -0.002427 0.000000
0.029000 -0.001675 0.000000
0.030000 -0.002742 0.000000
0.031000 -0.001341 0.000000
0.032000 -0.002768 0.000000
0.033000 -0.002061 0.000000
0.034000 -0.001959 -0.020106
0.035000 -0.002687 0.000000
0.036000 -0.001381 0.000000
0.037000 -0.001951 0.020106
0.038000 -0.003277 0.000000
0.039000 -0.002615 0.000000
0.040000 -0.001532 0.000000
0.041000 -0.002942 0.000000
0.042000 -0.000803 0.000000
0.043000 -0.002877 0.000000
0.044000 -0.002102 0.000000
0.045000 -0.001504 0.000000
0.046000 -0.002634 0.000000
0.047000 -0.001569 0.000000
0.048000 -0.001602 0.000000
0.049000 -0.001401 0.000000
0.050000 -0.002143 0.000000
0.051000 -0.000971 0.000000
0.052000 -0.002722 0.000000
0.053000 0.000000 0.000000
0.054000 -0.002310 0.000000
0.055000 -0.001568 0.000000
0.056000 -0.000532 0.000000
0.057000 -0.002164 0.000000
0.058000 -0.002201 0.000000
0.059000 -0.000839 0.000000
0.060000 -0.000284 0.000000
0.061000 -0.001445 0.000000
0.062000 0.000294 0.000000
0.063000 -0.002087 0.000000
0.064000 0.000303 0.000000
0.065000 -0.001844 0.000000
0.066000 -0.000312 0.000000
0.067000 0.000633 0.000000
0.068000 0.000321 0.000000
0.069000 -0.001302 0.000000
0.070000 0.001320 0.000000
0.071000 -0.000335 0.000000
0.072000 0.001018 0.000000
