0.000000 0.000000 -0.000000 -0.000000
0.001000 -0.015958 -0.001479 -0.000000
0.002000 -0.029149 -0.003005 -0.000000
0.003000 -0.039967 -0.004578 -0.000000
0.004000 -0.046614 -0.005984 -0.000000
0.005000 -0.052466 -0.007452 -0.000000
0.006000 -0.055795 -0.008821 -0.000020
0.007000 -0.062252 -0.010525 -0.000020
0.008000 -0.066024 -0.012100 -0.000020
0.009000 -0.064272 -0.013256 -0.000040
0.010000 -0.071714 -0.015207 -0.000040
0.011000 -0.069888 -0.016452 -0.000060
0.012000 -0.068532 -0.017706 -0.000080
0.013000 -0.076869 -0.019803 -0.000080
0.014000 -0.074881 -0.021112 -0.000101
0.015000 -0.074541 -0.022536 -0.000121
0.016000 -0.075931 -0.024104 -0.000141
0.017000 -0.071892 -0.025186 -0.000161
0.018000 -0.075964 -0.026915 -0.000161
0.019000 -0.075446 -0.028304 -0.000181
0.020000 -0.072051 -0.029393 -0.000181
0.021000 -0.085226 -0.031963 -0.000201
0.022000 -0.083400 -0.033362 -0.000201
0.023000 -0.074373 -0.034084 -0.000221
0.024000 -0.080531 -0.036011 -0.000221
0.025000 -0.073009 -0.036770 -0.000221
0.026000 -0.075682 -0.038347 -0.000241
0.027000 -0.083895 -0.040452 -0.000241
0.028000 -0.074979 -0.041121 -0.000241
0.029000 -0.086840 -0.043545 -0.000241
0.030000 -0.084907 -0.044880 -0.000221
0.031000 -0.076570 -0.045608 -0.000221
0.032000 -0.086122 -0.047824 -0.000221
0.033000 -0.079000 -0.048660 -0.000221
0.034000 -0.090744 -0.051089 -0.000201
0.035000 -0.086118 -0.052230 -0.000201
0.036000 -0.085919 -0.053696 -0.000201
0.037000 -0.072486 -0.053918 -0.000201
0.038000 -0.088695 -0.056622 -0.000201
0.039000 -0.078543 -0.057150 -0.000181
0.040000 -0.092384 -0.059735 -0.000181
0.041000 -0.078762 -0.060021 -0.000181
0.042000 -0.080264 -0.061454 -0.000181
0.043000 -0.088329 -0.063503 -0.000181
0.044000 -0.088303 -0.064947 -0.000181
0.045000 -0.090366 -0.066605 -0.000201
0.046000 -0.094760 -0.068491 -0.000201
0.047000 -0.083993 -0.069048 -0.000201
0.048000 -0.084727 -0.070482 -0.000221
0.049000 -0.098322 -0.073083 -0.000221
0.050000 -0.078866 -0.072870 -0.000221
0.051000 -0.096472 -0.075747 -0.000241
0.052000 -0.100881 -0.077689 -0.000241
0.053000 -0.080001 -0.077380 -0.000241
0.054000 -0.070820 -0.077774 -0.000261
0.055000 -0.086211 -0.080220 -0.000261
0.056000 -0.084681 -0.081372 -0.000261
0.057000 -0.109540 -0.084949 -0.000261
0.058000 -0.085618 -0.084470 -0.000261
0.059000 -0.092882 -0.086443 -0.000261
0.060000 -0.089973 -0.087581 -0.000261
0.061000 -0.071988 -0.087263 -0.000261
0.062000 -0.104722 -0.091291 -0.000261
0.063000 -0.109590 -0.093314 -0.000241
0.064000 -0.093556 -0.093537 -0.000241
0.065000 -0.093682 -0.094952 -0.000241
0.066000 -0.090676 -0.096053 -0.000241
0.067000 -0.098527 -0.098093 -0.000241
0.068000 -0.094680 -0.099187 -0.000241
0.069000 -0.084488 -0.099619 -0.000241
0.070000 -0.108267 -0.102994 -0.000241
0.071000 -0.088214 -0.102740 -0.000241
0.072000 -0.086248 -0.103797 -0.000241
0.073000 -0.114543 -0.107592 -0.000241
0.074000 -0.115270 -0.109361 -0.000241
0.075000 -0.096668 -0.109373 -0.000241
0.076000 -0.108325 -0.111848 -0.000261
0.077000 -0.067625 -0.109645 -0.000261
0.078000 -0.109406 -0.114312 -0.000261
0.079000 -0.087962 -0.113866 -0.000261
0.080000 -0.106531 -0.116752 -0.000261
0.081000 -0.121946 -0.119673 -0.000261
0.082000 -0.084465 -0.118015 -0.000281
0.083000 -0.095988 -0.120173 -0.000281
0.084000 -0.084597 -0.120381 -0.000281
0.085000 -0.079526 -0.120958 -0.000281
0.086000 -0.097196 -0.123528 -0.000281
0.087000 -0.116039 -0.126530 -0.000281
0.088000 -0.100188 -0.126688 -0.000281
0.089000 -0.136503 -0.131391 -0.000281
0.090000 -0.089266 -0.129019 -0.000281
0.091000 -0.119312 -0.132937 -0.000281
0.092000 -0.125605 -0.135190 -0.000302
0.093000 -0.084007 -0.133123 -0.000302
0.094000 -0.078760 -0.133612 -0.000281
0.095000 -0.098601 -0.136295 -0.000281
0.096000 -0.095519 -0.137215 -0.000281
0.097000 -0.131782 -0.141735 -0.000281
0.098000 -0.097392 -0.140391 -0.000281
0.099000 -0.108896 -0.142675 -0.000281
0.100000 -0.123674 -0.145439 -0.000281
0.101000 -0.064812 -0.141661 -0.000281
0.102000 -0.119093 -0.147255 -0.000281
0.103000 -0.117378 -0.148626 -0.000281
0.104000 -0.079088 -0.146619 -0.000281
0.105000 -0.121573 -0.151363 -0.000281
0.106000 -0.114094 -0.152238 -0.000281
0.107000 -0.113030 -0.153599 -0.000281
0.108000 -0.133881 -0.156958 -0.000281
0.109000 -0.069299 -0.152787 -0.000281
0.110000 -0.126358 -0.158690 -0.000302
0.111000 -0.123717 -0.160054 -0.000302
0.112000 -0.087604 -0.158313 -0.000302
0.113000 -0.120331 -0.162257 -0.000302
0.114000 -0.141608 -0.165717 -0.000302
0.115000 -0.118555 -0.165497 -0.000302
0.116000 -0.116868 -0.166854 -0.000322
0.117000 -0.075347 -0.164436 -0.000322
0.118000 -0.129800 -0.170108 -0.000322
0.119000 -0.103410 -0.169274 -0.000322
0.120000 -0.099431 -0.170061 -0.000322
0.121000 -0.144532 -0.175290 -0.000322
0.122000 -0.090374 -0.172165 -0.000322
0.123000 -0.088857 -0.172926 -0.000322
0.124000 -0.087981 -0.173677 -0.000342
0.125000 -0.143258 -0.179582 -0.000342
0.126000 -0.125817 -0.179774 -0.000322
0.127000 -0.104711 -0.179365 -0.000322
0.128000 -0.125871 -0.182449 -0.000322
0.129000 -0.123944 -0.183785 -0.000342
0.130000 -0.077522 -0.180952 -0.000342
0.131000 -0.143803 -0.187651 -0.000322
0.132000 -0.080380 -0.183556 -0.000322
0.133000 -0.126951 -0.188505 -0.000322
0.134000 -0.145396 -0.191667 -0.000322
0.135000 -0.119780 -0.191153 -0.000342
0.136000 -0.126214 -0.193095 -0.000322
0.137000 -0.111316 -0.193170 -0.000322
0.138000 -0.099113 -0.193226 -0.000342
0.139000 -0.123878 -0.196432 -0.000342
0.140000 -0.088971 -0.194559 -0.000342
0.141000 -0.157588 -0.201633 -0.000342
0.142000 -0.129652 -0.201024 -0.000342
0.143000 -0.092467 -0.199088 -0.000342
0.144000 -0.119333 -0.202347 -0.000342
0.145000 -0.105907 -0.202335 -0.000342
0.146000 -0.137799 -0.206284 -0.000342
0.147000 -0.113263 -0.205593 -0.000342
0.148000 -0.092996 -0.204876 -0.000362
0.149000 -0.135508 -0.209539 -0.000362
0.150000 -0.140689 -0.211523 -0.000362
0.151000 -0.151884 -0.214198 -0.000362
0.152000 -0.138645 -0.214823 -0.000362
0.153000 -0.113043 -0.214052 -0.000362
0.154000 -0.130051 -0.216740 -0.000382
0.155000 -0.091384 -0.214536 -0.000382
0.156000 -0.090560 -0.215110 -0.000382
0.157000 -0.151542 -0.221349 -0.000382
0.158000 -0.085195 -0.216942 -0.000382
0.159000 -0.139355 -0.222515 -0.000402
0.160000 -0.129352 -0.223084 -0.000402
0.161000 -0.089479 -0.220738 -0.000402
0.162000 -0.144168 -0.226383 -0.000402
0.163000 -0.109419 -0.224732 -0.000402
0.164000 -0.112812 -0.226001 -0.000402
0.165000 -0.107895 -0.226525 -0.000402
0.166000 -0.096105 -0.226294 -0.000382
0.167000 -0.159384 -0.232803 -0.000382
0.168000 -0.112680 -0.230308 -0.000382
0.169000 -0.148223 -0.234603 -0.000382
0.170000 -0.169117 -0.238167 -0.000382
0.171000 -0.102879 -0.234079 -0.000382
0.172000 -0.132719 -0.237649 -0.000382
0.173000 -0.132389 -0.238914 -0.000382
0.174000 -0.123292 -0.239399 -0.000402
0.175000 -0.141616 -0.242225 -0.000402
0.176000 -0.114001 -0.241127 -0.000402
0.177000 -0.117310 -0.242380 -0.000402
0.178000 -0.171851 -0.248408 -0.000402
0.179000 -0.086003 -0.242480 -0.000422
0.180000 -0.172916 -0.250956 -0.000422
0.181000 -0.112883 -0.247377 -0.000422
0.182000 -0.142741 -0.251060 -0.000422
0.183000 -0.149772 -0.253134 -0.000422
0.184000 -0.146162 -0.254394 -0.000442
0.185000 -0.152383 -0.256477 -0.000442
0.186000 -0.148585 -0.257739 -0.000442
0.187000 -0.091665 -0.254002 -0.000442
0.188000 -0.145378 -0.259421 -0.000442
